product_id,product_name,category,mrp,selling_price,brand,unit,discount_percent,price_status
31447,Tempora Combo,Pet Supplies,40.16,31.66,"Bahl, Mandal and Mammen",L,21.17,Normal
31448,Facere Jar,Fruits & Vegetables,350.07,256.12,"Kala, Setty and Kaur",PC,26.84,Normal
31449,Aperiam Box,Meat & Seafood,896.78,793.5,Jani LLC,Kg,11.52,Normal
31450,Praesentium 500g,Bakery,551.07,423.87,Ram and Sons,L,23.08,Normal
31451,Et Combo,Baby Care,530.3,499.01,Bala-Jayaraman,PC,5.9,Normal
31452,Illo Jar,Bakery,296.55,296.29,Choudhary Ltd,Kg,0.09,Normal
31453,Ea Box,Fruits & Vegetables,979.56,709.5,Shenoy-Karnik,Kg,27.57,Normal
31454,Ipsam Box,Beverages,227.28,171.26,"Dutta, Sodhi and Chakraborty",PC,24.65,Normal
31455,Perspiciatis 500g,Personal Care,111.19,105.19,"Pillay, Ganesan and Joshi",ml,5.4,Normal
31456,Sit 500g,Dairy & Breakfast,960.43,836.21,Patel-Oza,Kg,12.93,Normal
31457,Culpa Pack,Atta Rice & Dal,1048.51,929.01,"Chadha, Dave and Arya",PC,11.4,Normal
31458,Repudiandae Combo,Fruits & Vegetables,826.45,633.0,Bera PLC,PC,23.41,Normal
31459,Ab 1L,Personal Care,1102.7,967.6,"Kalita, Dey and Chadha",ml,12.25,Normal
31460,Praesentium 1L,Baby Care,575.49,542.37,Dugal-Mall,g,5.76,Normal
31461,Blanditiis Pack,Beverages,91.36,87.16,Garg-Murthy,ml,4.6,Normal
31462,Ad Pack,Beverages,834.33,603.8,"Dass, Vora and Nanda",PC,27.63,Normal
31463,Cumque 1L,Baby Care,779.88,649.41,Garde-Ravel,Kg,16.73,Normal
31464,Reiciendis Combo,Atta Rice & Dal,413.41,399.02,Unknown,Kg,3.48,Normal
31465,Saepe Jar,Beverages,1102.97,1099.53,Rama-Mander,Kg,0.31,Normal
31466,Hic 500g,Baby Care,1091.51,908.91,"Garde, Nadkarni and Swaminathan",g,16.73,Normal
31467,Dolorem Pack,Meat & Seafood,229.3,195.23,Bedi Ltd,Kg,14.86,Normal
31468,Ipsum Box,Pet Supplies,382.27,336.0,"Verma, Kari and Lalla",PC,12.1,Normal
31469,Cum Pack,Pet Supplies,119.14,86.01,"Pau, Jhaveri and Srivastava",PC,27.81,Normal
31470,Eaque Box,Baby Care,768.92,595.4,Vaidya-Arora,Kg,22.57,Normal
31471,Suscipit 500g,Snacks,513.09,395.39,Mahal-Pandey,g,22.94,Normal
31472,Quo 1L,Baby Care,780.69,572.1,"Dasgupta, Shah and Arora",g,26.72,Normal
31473,Rerum 500g,Baby Care,1092.15,909.44,Sarma-Seth,ml,16.73,Normal
31474,Nam Combo,Pet Supplies,999.44,834.21,Suri-Mahal,PC,16.53,Normal
31475,Quaerat 500g,Baby Care,759.07,742.64,Keer Group,PC,2.16,Normal
31476,Accusantium Jar,Household,850.09,644.03,Batra-Ganesan,g,24.24,Normal
31477,Veritatis Pack,Household,1014.49,966.35,Pandya Ltd,Kg,4.75,Normal
31478,Debitis Pack,Fruits & Vegetables,341.82,305.25,"Patla, Saran and Kuruvilla",PC,10.7,Normal
31479,Neque Combo,Personal Care,894.94,760.55,Kulkarni-Sheth,g,15.02,Normal
31480,Omnis Jar,Fruits & Vegetables,226.66,212.77,Gupta-Setty,Kg,6.13,Normal
31481,Quisquam 500g,Snacks,197.68,164.65,"Anne, Manda and Salvi",g,16.71,Normal
31482,Nostrum 500g,Bakery,114.06,95.19,"Mand, Kohli and Shan",PC,16.54,Normal
31483,Temporibus 500g,Fruits & Vegetables,554.63,421.21,"Sethi, Wable and Natt",PC,24.06,Normal
31484,Error Box,Baby Care,834.95,608.71,"Ganesh, Dutta and Bhatia",ml,27.1,Normal
31485,Libero 500g,Pet Supplies,811.59,736.73,Malhotra-Sahota,g,9.22,Normal
31486,Tempora Pack,Instant Food,517.61,409.1,Chander-Lall,PC,20.96,Normal
31487,Nobis Pack,Meat & Seafood,288.14,257.68,"Kaul, Madan and Lanka",ml,10.57,Normal
31488,Ex Pack,Snacks,1029.14,803.5,"Puri, Bhardwaj and Chaudhari",g,21.93,Normal
31489,Aliquid Box,Household,467.34,379.09,Bobal-Devi,g,18.88,Normal
31490,Odit 500g,Instant Food,43.15,32.1,Bera LLC,Kg,25.61,Normal
31491,Quo Jar,Instant Food,194.02,154.26,Chaudry-Gole,Kg,20.49,Normal
31492,Voluptas 1L,Personal Care,1000.6,980.39,"Wali, Pradhan and Pingle",L,2.02,Normal
31493,Modi 1L,Beverages,897.17,841.34,Dua-Mohanty,ml,6.22,Normal
31494,Voluptate 500g,Meat & Seafood,22.27,18.63,Kale-Shah,Kg,16.34,Normal
31495,Recusandae 500g,Bakery,494.56,383.27,Baral Ltd,Kg,22.5,Normal
31496,Facilis Jar,Snacks,1168.98,987.12,"Khanna, Mall and Sengupta",g,15.56,Normal
31497,Distinctio Combo,Meat & Seafood,306.54,249.07,"Palla, Sridhar and Raman",g,18.75,Normal
31498,Atque Pack,Household,1065.37,832.89,"Cheema, Subramaniam and Arora",g,21.82,Normal
31499,Facilis Combo,Bakery,700.75,631.44,Rattan Group,g,9.89,Normal
31500,Optio Pack,Instant Food,62.26,49.15,Radhakrishnan-Bali,ml,21.06,Normal
