order_id,customer_id,store_id,platform_id,order_datetime,promised_delivery_min,actual_delivery_min,order_status,payment_mode,order_value_inr,discount_inr
7002338,403651,6104,4,2024-02-15,15,22.0,Pending,COD ,1255.33,143.5
7002339,401021,6110,4,2023-11-21,15,16.0,Pending,Card,316.07,60.06
7002340,403106,6053,1,2024-07-27,10,16.0,Pending,upi,1373.5,51.42
7002341,401694,6001,3,2025-06-19,20,32.0,Delivered,Card,254.6,75.42
7002342,401455,6030,2,2025-04-27,15,12.0,delivered,Card,2274.53,47.64
7002343,401319,6038,2,2023-10-05,10,15.0,Returned,upi,1158.19,128.39
7002344,400420,6117,1,2025-03-24,20,17.0,delivered,UPI,1484.54,191.92
7002345,402960,6023,1,2024-03-22,15,14.0,CANCELLED,upi,1082.61,193.59
7002346,401970,6017,3,11-Jun-2023,30,,In Transit,Wallet,1802.88,186.22
7002347,402481,6008,2,22-Apr-2024,15,14.0,Delivered,COD,1205.88,97.18
7002348,403788,6002,4,2025-05-11,20,8.0,CANCELLED,Wallet,2881.7,2.26
7002349,402465,6041,3,2024-01-16,10,22.0,Returned,Wallet,3184.96,2.57
7002350,402994,6100,3,03-10-2023,20,21.0,Cancelled,Wallet,2231.65,144.16
7002351,402138,6128,4,01-Aug-2025,20,11.0,Pending,UPI,689.95,157.52
7002352,400458,6015,2,2023-05-20,30,13.0,Returned,Card,2741.03,164.41
7002353,400381,6046,4,2024-12-14,30,30.0,Delivered,COD,602.4,30.07
7002354,400043,6116,1,2023-02-23,15,20.0,Pending,upi,233.12,
7002355,401306,6049,3,2024-01-22,30,38.0,Pending,UPI,1291.87,79.37
7002356,402715,6027,3,2023-04-09,20,29.0,CANCELLED,upi,714.81,65.46
7002357,403709,6042,4,2023-01-16,15,12.0,delivered,Wallet,1751.28,198.69
7002358,402269,6067,4,2023-10-03,30,35.0,CANCELLED,Wallet,3309.32,122.69
7002359,401399,6130,4,03/07/2023,30,18.0,In Transit,COD ,3141.72,65.45
7002360,400244,6016,4,2023-09-04,30,31.0,Delivered,COD ,922.94,16.73
7002361,400759,6037,1,2024-04-16,20,28.0,In Transit,COD ,1551.57,144.04
7002362,400733,6015,1,15/10/2024,20,15.0,delivered,UPI,212.81,9.79
7002363,401260,6115,3,2024-02-23,10,9.0,In Transit,Wallet,1329.59,41.95
7002364,400507,6074,1,2025-07-19,10,11.0,Cancelled,Wallet,2397.43,161.86
7002365,401096,6108,2,2024-03-29,20,21.0,delivered,Card,3231.24,
7002366,403842,6089,3,2024-02-18,15,27.0,In Transit,COD ,949.98,122.07
7002367,402365,6032,2,2024-01-22,15,7.0,delivered,COD ,2349.59,135.08
7002368,401433,6063,2,05-11-2025,10,21.0,Delivered,upi,1756.42,136.19
7002369,400956,6007,1,2024-05-17,15,,Returned,COD,3210.47,111.77
7002370,402111,6065,4,02-02-2025,15,10.0,In Transit,upi,2690.0,113.86
7002371,402199,6034,3,2023-10-29,30,24.0,delivered,upi,2731.01,117.49
7002372,401462,6124,1,2023-05-02,10,10.0,Cancelled,COD,1055.86,
7002373,400532,6042,3,08-31-2024,30,,In Transit,UPI,2856.91,146.64
7002374,400371,6035,4,2024-10-01,10,14.0,Pending,COD,594.92,
7002375,403687,6075,4,2023-10-18,10,10.0,Delivered,upi,3497.31,6.58
7002376,402675,6032,4,08-15-2023,30,48.0,Pending,Wallet,79.21,82.93
7002377,403618,6100,2,2023-02-17,15,18.0,Pending,COD ,790.39,122.7
7002378,403406,6068,3,03/07/2023,20,18.0,Cancelled,UPI,581.39,65.57
7002379,403614,6102,3,2023-12-04,10,13.0,Cancelled,COD ,2956.85,144.87
7002380,400673,6130,1,2025-05-30,15,20.0,Pending,Wallet,2438.03,67.77
7002381,401331,6019,4,2024-09-07,10,9.0,Cancelled,Wallet,3236.66,91.71
7002382,403154,6008,1,2024-07-09,10,2.0,Cancelled,upi,2589.19,
7002383,400774,6018,4,06-07-2023,10,4.0,Pending,UPI,2925.01,163.48
7002384,402725,6015,2,2023-12-20,15,17.0,Delivered,COD,3360.24,116.69
7002385,400843,6131,3,2023-05-14,10,17.0,Delivered,Wallet,3049.84,56.53
7002386,401571,6018,4,2024-04-12,10,14.0,Pending,COD,2041.68,188.28
7002387,401628,6080,3,2024-05-30,20,20.0,In Transit,COD,2996.34,195.69
7002388,401841,6059,2,2023-10-25,20,25.0,Returned,COD,2725.78,
7002389,403017,6094,2,06-20-2024,20,16.0,CANCELLED,UPI,817.4,112.13
7002390,400933,6091,1,2023-06-07,20,22.0,Cancelled,COD ,184.48,29.85
7002391,401262,6057,1,2023-04-19,15,,Delivered,Wallet,,77.59
7002392,401124,6106,1,2024-12-29,30,39.0,Delivered,upi,3470.04,45.03
7002393,401349,6077,3,2024-10-27,10,21.0,In Transit,COD ,3453.43,38.36
7002394,402572,6064,4,06/02/2025,10,7.0,Returned,COD ,2066.22,155.28
7002395,401451,6149,4,2025-07-10,30,32.0,delivered,UPI,3200.77,53.63
7002396,403382,6106,2,2025-08-08,20,12.0,Delivered,COD ,1097.17,182.41
7002397,403180,6025,3,2023-03-16,15,23.0,CANCELLED,upi,1980.03,27.93
7002398,403947,6112,2,2024-05-01,30,27.0,Cancelled,UPI,694.91,15.11
7002399,401630,6020,1,2024-06-07,30,20.0,delivered,upi,1680.86,13.95
7002400,401939,6088,3,2023-01-31,15,11.0,CANCELLED,Card,2383.21,47.38
7002401,400088,6043,3,2023-11-11,10,,Pending,upi,2963.92,
7002402,401661,6030,1,2023-08-17,30,13.0,Returned,COD,3316.31,123.05
7002403,402797,6050,2,2025-04-03,30,19.0,Pending,UPI,399.96,17.91
7002404,400274,6023,4,2024-05-14,10,18.0,Delivered,Card,2344.06,188.98
7002405,400432,6048,4,2025-02-19,10,11.0,CANCELLED,COD ,1855.23,73.64
7002406,402802,6043,2,2025-06-11,10,10.0,CANCELLED,COD ,2394.87,165.8
7002407,400110,6141,3,2023-04-06,20,7.0,Pending,UPI,3322.24,65.87
7002408,403942,6044,4,2024-02-03,10,23.0,Returned,COD,1714.07,
7002409,400720,6099,3,2025-02-25,10,18.0,In Transit,UPI,3404.86,81.97
7002410,402319,6085,4,2023-05-16,30,,In Transit,COD ,769.35,192.18
7002411,402227,6052,4,2024-04-01,15,6.0,delivered,COD,2037.58,178.47
7002412,401152,6076,3,2023-06-28,15,20.0,CANCELLED,COD,2175.49,113.8
7002413,400304,6120,3,2025-02-03,20,29.0,delivered,Card,3001.67,130.85
7002414,401508,6094,4,2024-01-13,15,13.0,In Transit,UPI,253.67,199.75
7002415,402771,6139,1,2024-11-16,30,28.0,CANCELLED,UPI,400.76,119.98
7002416,400497,6107,3,2023-09-25,30,26.0,Cancelled,UPI,397.91,34.42
7002417,402915,6136,4,2025-05-12,20,25.0,Cancelled,COD,443.78,107.57
7002418,401867,6076,1,2023-07-31,10,8.0,delivered,UPI,1255.06,30.96
7002419,401088,6097,3,2023-08-06,10,8.0,Cancelled,upi,2759.04,29.88
7002420,402692,6079,2,2023-08-29,20,9.0,Cancelled,UPI,2348.6,
7002421,402115,6012,3,2024-01-16,15,2.0,Cancelled,Wallet,1565.54,88.28
7002422,402379,6086,1,2025-04-23,15,23.0,In Transit,Wallet,3029.48,110.38
7002423,403361,6003,2,2024-09-19,30,43.0,Pending,UPI,3270.84,131.31
7002424,403301,6039,4,2024-12-09,30,37.0,Returned,Card,462.99,
7002425,402752,6043,2,2024-03-27,15,27.0,In Transit,COD ,1695.65,186.09
7002426,402655,6071,1,2024-09-17,10,6.0,Cancelled,upi,148.55,84.43
7002427,400254,6088,2,2024-03-12,15,15.0,delivered,Wallet,3174.92,91.72
7002428,403782,6054,2,2024-06-16,10,13.0,Pending,Card,3129.35,118.93
7002429,403712,6100,4,03-10-2025,30,29.0,Returned,upi,469.33,174.57
7002430,400561,6033,1,2024-06-27,10,24.0,Delivered,Wallet,338.32,152.03
7002431,403718,6002,3,2024-08-30,10,2.0,In Transit,COD,2434.06,152.73
7002432,401844,6012,4,25/03/2023,15,,CANCELLED,upi,2782.33,138.8
7002433,402075,6018,4,2024-02-04,10,7.0,In Transit,upi,3225.95,149.02
7002434,401578,6095,4,2025-02-18,30,24.0,CANCELLED,COD ,3151.81,175.5
7002435,402043,6112,1,2025-03-16,30,37.0,Returned,Card,2990.04,136.23
7002436,401212,6025,2,08/06/2025,20,4.0,Pending,UPI,989.47,
7002437,400529,6142,4,2025-06-04,30,39.0,In Transit,COD,328.61,4.33
7002438,403364,6114,2,2023-04-06,30,37.0,Returned,Wallet,94.61,76.57
7002439,402276,6120,4,2024-05-21,10,13.0,delivered,COD ,1886.32,76.37
7002440,400054,6038,3,2025-03-28,10,21.0,CANCELLED,Card,1900.24,25.24
7002441,400352,6027,3,2025-06-27,10,29.0,Delivered,Card,1031.42,170.87
7002442,401999,6083,2,2023-08-03,10,12.0,Pending,COD,2058.9,73.48
7002443,401256,6001,3,02-27-2023,30,36.0,delivered,Card,2143.93,
7002444,400361,6004,4,2024-02-06,15,18.0,Cancelled,upi,2400.19,
7002445,403076,6110,1,2023-11-23,10,14.0,CANCELLED,COD,3176.95,125.09
7002446,403490,6055,3,17-Aug-2024,15,11.0,Pending,upi,1847.05,
7002447,402463,6118,2,2023-07-03,30,24.0,delivered,Card,1660.84,23.34
7002448,403516,6148,1,2025-01-10,30,35.0,In Transit,upi,3255.74,
7002449,401338,6044,1,2025-05-10,30,26.0,In Transit,Card,483.37,179.97
7002450,403599,6005,3,2024-11-11,15,23.0,delivered,Wallet,3386.19,185.28
7002451,401150,6028,3,2025-03-14,15,22.0,CANCELLED,Card,278.41,127.5
7002452,400968,6124,1,2023-09-20,20,17.0,CANCELLED,COD,1237.75,179.56
7002453,400461,6012,3,2025-03-24,15,18.0,CANCELLED,Wallet,491.92,90.99
7002454,401130,6142,4,2023-09-26,20,,Cancelled,COD ,1752.99,
7002455,402038,6062,4,2024-09-25,20,19.0,Cancelled,Card,1052.18,198.75
7002456,402139,6062,3,04-22-2023,30,,Returned,Wallet,3078.16,99.38
7002457,401475,6145,4,2024-06-26,20,21.0,Returned,Card,1621.66,
7002458,402085,6012,1,2025-01-03,15,17.0,CANCELLED,upi,202.74,66.61
7002459,401460,6100,3,2025-03-11,10,2.0,Delivered,COD,203.45,164.3
7002460,400934,6083,2,02-18-2025,10,15.0,Delivered,Wallet,2636.39,
7002461,400572,6006,4,2023-05-07,15,4.0,Pending,Card,2737.47,122.04
7002462,400724,6047,4,2024-05-26,30,27.0,Cancelled,Card,872.07,
7002463,400939,6091,2,2023-05-07,10,23.0,In Transit,Wallet,2929.29,187.09
7002464,402065,6128,3,2025-05-29,20,35.0,Pending,Wallet,1686.79,
7002465,403768,6067,2,2023-07-05,20,17.0,Cancelled,UPI,77.88,176.64
7002466,402902,6024,2,2024-10-02,15,5.0,Delivered,COD ,2726.71,139.31
7002467,402234,6115,3,2024-09-30,30,34.0,delivered,upi,3335.34,10.49
7002468,402532,6148,3,2024-04-02,30,27.0,In Transit,upi,1644.29,85.84
7002469,403301,6138,1,2023-01-13,20,23.0,delivered,COD,3096.04,21.09
7002470,401575,6100,1,2023-03-12,30,,In Transit,Card,767.26,43.98
7002471,400395,6048,1,2024-07-01,10,19.0,delivered,COD,561.59,62.7
7002472,403858,6015,4,2025-03-04,30,43.0,delivered,Card,1916.31,197.31
7002473,401959,6103,2,2023-10-15,10,2.0,CANCELLED,Wallet,368.54,33.18
7002474,402546,6032,1,2024-11-04,20,14.0,In Transit,COD,3414.11,187.31
7002475,401350,6137,3,2023-01-11,30,25.0,In Transit,COD,1884.69,
7002476,403154,6045,3,2024-09-16,20,26.0,Returned,COD ,1498.0,123.65
7002477,401900,6039,4,2025-04-16,20,5.0,In Transit,upi,2540.41,185.35
7002478,403400,6129,1,04-Sep-2024,10,12.0,Returned,upi,2015.06,
7002479,401559,6005,4,2024-10-03,10,9.0,In Transit,Card,573.82,64.68
7002480,401616,6092,4,2025-01-27,10,4.0,Pending,Wallet,931.77,109.6
7002481,402132,6041,2,06/01/2025,20,26.0,Returned,Card,788.0,174.08
7002482,402229,6042,2,2024-09-13,15,2.0,Delivered,Card,863.08,15.68
7002483,400430,6086,2,06-May-2025,10,2.0,In Transit,upi,3485.22,64.03
7002484,400235,6140,1,2023-07-26,20,14.0,delivered,COD ,821.43,
7002485,401141,6052,3,2024-10-11,15,21.0,Returned,Wallet,3201.6,1.28
7002486,402836,6024,3,2023-01-02,20,18.0,Pending,COD ,1205.46,172.95
7002487,400309,6033,4,11-24-2023,15,9.0,Cancelled,Wallet,1803.27,169.75
7002488,402180,6102,2,2023-08-13,10,14.0,In Transit,COD ,2447.23,38.52
7002489,403369,6050,4,2024-05-08,20,17.0,Pending,UPI,1254.28,109.83
7002490,403821,6138,4,2024-07-14,10,5.0,CANCELLED,COD,2185.96,13.4
7002491,403640,6136,4,2023-10-05,15,13.0,In Transit,Card,917.48,49.35
7002492,400672,6150,3,18/06/2023,10,13.0,CANCELLED,Card,2099.14,69.96
7002493,400901,6085,3,2025-05-26,20,42.0,CANCELLED,COD,2198.16,183.93
7002494,400112,6135,2,2025-07-11,30,22.0,In Transit,UPI,1762.58,17.61
7002495,403815,6029,3,14-Jul-2023,20,23.0,CANCELLED,Card,1701.76,52.54
7002496,400598,6076,4,01/05/2023,10,9.0,Delivered,UPI,3345.6,
7002497,400445,6072,2,31-Oct-2023,30,28.0,In Transit,COD ,2435.82,42.59
7002498,403272,6017,2,07-18-2023,20,33.0,Cancelled,Wallet,1581.56,
7002499,401843,6073,4,03/04/2023,15,22.0,delivered,COD,1805.06,75.77
7002500,403972,6106,2,2024-03-08,30,36.0,CANCELLED,COD,2671.72,10.55
7002501,400326,6092,4,2023-04-05,15,12.0,CANCELLED,COD,1736.33,163.61
7002502,402150,6031,1,2025-06-20,30,24.0,Pending,COD,3074.52,66.3
7002503,400249,6023,4,2024-04-19,30,33.0,delivered,upi,3440.83,87.86
7002504,403895,6025,1,2023-04-22,20,18.0,Delivered,COD,3278.35,157.02
7002505,400514,6100,4,2023-01-14,15,11.0,Returned,Wallet,1326.06,124.02
7002506,401526,6047,2,31/08/2023,10,16.0,Pending,Card,2375.53,78.06
7002507,402685,6132,3,03/09/2023,30,21.0,Delivered,UPI,1487.34,133.93
7002508,403289,6018,2,11-Nov-2024,10,5.0,Delivered,Wallet,,29.27
7002509,401713,6061,3,2024-05-27,20,27.0,delivered,Wallet,1374.69,
7002510,400985,6016,2,2023-03-21,20,,Returned,upi,246.99,
7002511,402905,6094,2,2024-06-22,30,36.0,CANCELLED,UPI,2228.92,37.01
7002512,400931,6114,1,2024-01-25,30,24.0,In Transit,Card,,119.12
7002513,403823,6090,3,2024-03-19,30,36.0,Delivered,Wallet,964.37,
7002514,400556,6071,2,2024-01-30,30,,CANCELLED,COD,840.97,180.1
7002515,403574,6131,4,2024-10-06,15,26.0,Cancelled,UPI,1804.0,1.28
7002516,403113,6113,1,2025-03-03,15,22.0,Returned,Wallet,2908.39,57.03
7002517,402798,6124,2,05-27-2025,10,14.0,In Transit,upi,2807.59,100.76
7002518,401317,6137,1,2023-06-02,10,23.0,Cancelled,Wallet,135.74,
7002519,401798,6037,1,2023-02-24,30,33.0,delivered,UPI,1730.2,114.54
7002520,403516,6078,3,2023-08-28,20,16.0,In Transit,COD ,3050.95,162.18
7002521,403628,6056,1,2024-03-18,10,23.0,Delivered,COD ,1675.04,
7002522,403736,6019,1,2024-12-29,20,23.0,Returned,UPI,470.57,7.63
7002523,403151,6041,2,16/05/2023,10,20.0,Delivered,COD ,2721.5,62.61
7002524,403432,6044,1,2024-04-14,30,32.0,Cancelled,Card,1871.79,
7002525,400812,6008,4,2025-04-15,15,25.0,In Transit,upi,2919.14,156.79
7002526,403407,6124,3,2024-10-30,20,14.0,Pending,COD,1054.29,8.4
7002527,403143,6149,2,2025-05-03,30,21.0,Delivered,COD,654.18,171.25
7002528,403961,6013,3,04-22-2023,15,4.0,CANCELLED,COD ,759.96,124.05
7002529,400593,6141,3,2023-03-02,10,17.0,CANCELLED,UPI,2999.66,146.61
7002530,403176,6084,3,2025-05-09,15,2.0,In Transit,Card,589.28,55.88
7002531,402463,6085,4,2024-01-07,20,6.0,Pending,COD,1535.35,15.52
7002532,402104,6126,4,2025-07-10,15,4.0,delivered,upi,560.41,117.3
7002533,401845,6147,3,2023-07-19,20,23.0,CANCELLED,upi,3087.23,179.14
7002534,400154,6085,3,03-09-2024,10,14.0,delivered,Wallet,693.18,185.46
7002535,402179,6128,3,2025-05-16,15,9.0,Pending,COD,379.55,6.17
7002536,401326,6146,1,2023-08-24,20,27.0,Returned,COD ,1990.73,6.25
7002537,401506,6037,3,2025-01-09,15,18.0,delivered,upi,294.95,
7002538,403485,6052,2,2025-03-04,20,,delivered,upi,3408.29,
7002539,403811,6057,4,2023-03-30,10,18.0,Returned,Wallet,1662.34,77.91
7002540,402638,6143,3,2023-05-13,10,,Cancelled,Wallet,582.8,
7002541,403001,6028,4,2025-03-15,15,17.0,delivered,COD,1018.19,10.84
7002542,403784,6029,3,2023-10-18,10,9.0,Pending,Wallet,934.72,36.48
7002543,402600,6017,2,04/06/2025,15,19.0,delivered,COD ,710.44,95.16
7002544,403627,6116,3,23-Jun-2023,30,,Pending,COD,192.43,
7002545,403676,6147,3,2024-12-29,30,31.0,In Transit,COD ,509.55,115.2
7002546,401727,6057,3,2023-08-17,20,26.0,Cancelled,UPI,1287.72,17.79
7002547,403525,6125,1,2023-07-23,30,31.0,CANCELLED,UPI,1784.07,
7002548,403293,6007,2,2023-05-09,10,17.0,delivered,upi,1398.98,
7002549,403308,6013,1,2024-02-11,15,16.0,Pending,COD,3139.85,
7002550,402825,6101,2,2023-12-12,10,10.0,In Transit,Wallet,859.77,44.18
7002551,402339,6060,1,2025-03-09,20,28.0,Pending,COD,2670.44,
7002552,401986,6067,2,08-May-2023,20,28.0,Pending,UPI,224.2,195.08
7002553,401094,6027,4,2023-09-09,10,21.0,Pending,Wallet,2616.91,164.68
7002554,402505,6132,3,2024-07-07,10,16.0,delivered,UPI,3300.9,86.31
7002555,402999,6033,2,2023-09-18,10,9.0,Returned,Wallet,889.65,138.55
7002556,402745,6116,2,31/12/2023,30,,CANCELLED,UPI,378.45,128.07
7002557,403150,6060,2,2025-03-28,20,22.0,Delivered,COD ,246.05,48.78
7002558,403927,6044,2,2025-02-13,15,2.0,Pending,UPI,2683.51,91.6
7002559,402446,6036,1,2024-11-03,15,7.0,CANCELLED,Wallet,2130.51,0.94
7002560,402442,6081,4,2024-06-07,10,,Delivered,upi,216.78,84.6
7002561,401195,6149,3,2023-12-29,15,15.0,Delivered,COD,2660.38,134.36
7002562,401878,6059,2,2023-05-21,30,8.0,In Transit,Wallet,2337.49,141.03
7002563,403785,6109,2,02-18-2024,30,30.0,CANCELLED,Card,,199.65
7002564,402810,6049,3,2023-10-05,10,12.0,CANCELLED,COD,3058.99,13.59
7002565,403868,6084,4,2025-01-06,30,21.0,In Transit,Wallet,896.96,89.59
7002566,400010,6005,2,2025-03-20,30,49.0,Cancelled,UPI,582.65,
7002567,403046,6092,2,2025-04-08,20,30.0,Delivered,UPI,2696.02,
7002568,400477,6050,2,02/05/2024,15,22.0,Pending,UPI,2457.53,71.89
7002569,401709,6084,4,2024-04-13,15,14.0,In Transit,COD,347.29,73.57
7002570,400501,6101,4,2024-04-13,15,20.0,Delivered,upi,1201.65,146.79
7002571,402079,6053,4,2025-02-09,20,28.0,In Transit,COD,387.9,37.78
7002572,401548,6104,2,2024-08-22,20,25.0,delivered,Card,3463.97,169.76
7002573,400071,6124,4,2025-07-18,30,25.0,Cancelled,COD,1011.53,182.39
7002574,400775,6041,4,2025-04-05,15,17.0,CANCELLED,UPI,1388.33,183.85
7002575,402303,6003,1,2024-11-27,30,32.0,Cancelled,Card,2862.3,68.08
7002576,403143,6084,4,2024-11-05,30,33.0,Returned,upi,1510.87,113.41
7002577,400131,6082,2,2025-07-05,20,12.0,Cancelled,upi,3119.33,9.27
7002578,401197,6114,1,2024-08-06,15,18.0,Returned,COD,954.34,143.09
7002579,401450,6021,2,2024-08-27,10,11.0,Pending,COD,1634.62,175.85
7002580,403045,6056,4,2023-03-19,10,13.0,In Transit,COD,1470.11,3.49
7002581,403174,6063,2,2025-02-13,20,22.0,In Transit,Card,1982.16,131.92
7002582,402029,6051,1,2024-09-14,15,4.0,Cancelled,UPI,575.17,42.97
7002583,401306,6002,3,2023-01-17,15,23.0,delivered,Card,3474.64,22.27
7002584,403466,6109,2,2023-12-21,30,37.0,Cancelled,COD ,3381.17,91.01
7002585,400787,6001,3,2023-05-16,20,10.0,delivered,upi,2425.07,73.33
7002586,401476,6058,2,2024-10-12,20,20.0,In Transit,UPI,466.29,120.95
7002587,400252,6036,3,2023-06-19,10,4.0,Delivered,UPI,2331.37,52.1
7002588,401397,6044,4,2023-11-26,15,12.0,Cancelled,Card,1727.36,178.88
7002589,400152,6061,4,27-Apr-2023,10,19.0,Pending,COD ,2215.32,
7002590,400499,6132,4,2024-11-24,10,,Delivered,Wallet,2172.84,122.68
7002591,403941,6003,1,2025-01-06,20,36.0,Pending,UPI,968.57,
7002592,401003,6139,3,31/07/2025,15,16.0,Delivered,Wallet,350.79,181.96
7002593,401271,6023,4,2024-05-21,20,12.0,Delivered,Card,,193.91
7002594,403378,6083,4,2025-01-11,15,16.0,In Transit,COD,1429.5,147.02
7002595,400933,6022,2,10/12/2024,20,2.0,Returned,COD,1653.21,108.93
7002596,402199,6047,1,2024-09-02,10,25.0,Returned,Wallet,479.5,165.49
7002597,403949,6058,1,2023-04-01,20,23.0,CANCELLED,UPI,1253.62,71.25
7002598,400138,6036,1,2023-09-29,20,24.0,delivered,UPI,3214.02,
7002599,403496,6043,1,17/04/2024,30,32.0,delivered,upi,530.32,
7002600,400095,6070,2,2025-06-07,20,14.0,delivered,upi,884.1,157.0
7002601,402255,6010,2,2024-12-22,20,19.0,Pending,UPI,478.46,194.34
7002602,400897,6116,4,2025-04-23,20,14.0,Cancelled,COD ,250.65,41.38
7002603,402053,6085,1,2023-05-22,10,6.0,Delivered,COD,3060.42,23.51
7002604,403660,6121,2,2025-07-31,10,13.0,In Transit,UPI,461.32,84.99
7002605,401943,6048,1,2023-02-25,30,21.0,delivered,COD ,131.27,179.34
7002606,403342,6116,3,2024-10-04,30,43.0,delivered,COD ,2588.22,
7002607,402549,6113,4,2024-05-15,10,2.0,In Transit,UPI,1189.29,190.64
7002608,401428,6084,1,2024-12-09,30,37.0,Delivered,COD,1782.75,49.25
7002609,401631,6069,3,09-30-2023,30,25.0,delivered,upi,143.96,50.77
7002610,401130,6030,4,2025-07-26,15,5.0,Pending,Card,2589.03,133.66
7002611,403957,6068,1,2025-06-10,30,33.0,CANCELLED,COD,2946.67,149.6
7002612,403183,6004,2,2023-01-29,15,16.0,In Transit,COD,1505.98,195.18
7002613,400816,6127,3,2023-10-21,10,8.0,Delivered,UPI,791.21,65.04
7002614,400393,6138,3,2025-06-28,20,,CANCELLED,Card,2393.78,98.89
7002615,401378,6058,4,2025-01-02,30,25.0,delivered,COD,2824.49,92.64
7002616,402776,6068,3,2024-08-17,30,33.0,Pending,Card,2897.23,28.76
7002617,403833,6023,3,2023-12-13,30,26.0,Delivered,COD,460.5,139.08
7002618,403036,6018,2,2023-04-27,15,15.0,Returned,UPI,2150.8,35.73
7002619,400475,6109,2,2023-07-08,30,39.0,Delivered,Card,1935.78,81.71
7002620,401415,6064,1,2025-05-01,10,2.0,Delivered,COD ,3087.94,76.1
7002621,403723,6129,4,2025-04-15,30,25.0,CANCELLED,COD ,1997.35,33.26
7002622,402829,6138,3,26/07/2023,20,14.0,Returned,COD,1633.27,103.38
7002623,402791,6081,3,2024-11-14,15,8.0,Pending,COD ,2600.9,18.7
7002624,400155,6144,3,2024-10-12,30,19.0,CANCELLED,UPI,663.17,93.71
7002625,403612,6136,2,2024-04-02,30,28.0,Pending,Card,470.32,24.59
7002626,400098,6032,1,2023-02-11,20,21.0,delivered,COD,2556.19,0.9
7002627,401749,6144,4,2023-04-21,30,29.0,Returned,UPI,2905.0,
7002628,402498,6075,1,2024-08-09,30,17.0,In Transit,COD,947.54,56.02
7002629,401259,6108,4,2024-04-19,10,15.0,Returned,Wallet,1020.51,
7002630,400506,6119,4,2025-03-23,20,25.0,delivered,COD,1139.0,127.86
7002631,402644,6113,3,15-Apr-2024,10,10.0,Delivered,COD ,,
7002632,403912,6148,3,2024-09-24,20,12.0,Delivered,upi,1911.18,
7002633,403708,6085,3,2023-11-11,20,13.0,Pending,COD,73.26,53.42
7002634,403612,6102,2,31-May-2025,20,35.0,CANCELLED,Wallet,2558.72,40.24
7002635,401204,6131,1,11-22-2023,20,33.0,Delivered,COD ,2398.17,
7002636,400687,6103,2,2024-04-05,30,,Pending,COD,2675.39,
7002637,402912,6115,3,2024-07-28,30,22.0,Cancelled,COD,707.34,18.55
7002638,400782,6066,1,2024-07-05,30,40.0,Pending,UPI,3148.99,28.45
7002639,403736,6078,4,2024-07-30,30,31.0,Pending,COD ,,
7002640,403852,6150,4,2024-04-05,10,23.0,In Transit,Wallet,2206.91,171.56
7002641,400628,6128,2,2024-03-22,15,10.0,Cancelled,Card,481.43,189.12
7002642,403235,6063,1,2023-10-25,10,13.0,Returned,Wallet,890.14,
7002643,400115,6083,4,2023-09-19,30,28.0,Returned,Wallet,,31.12
7002644,401796,6061,2,2024-11-07,15,21.0,delivered,Wallet,516.15,158.62
7002645,401907,6013,1,2023-08-11,30,24.0,Returned,upi,3068.92,65.04
7002646,401221,6040,1,20-Jul-2023,30,37.0,In Transit,COD ,3059.59,2.14
7002647,401572,6149,1,2025-05-05,10,6.0,CANCELLED,upi,3201.38,31.76
7002648,402045,6028,2,2025-01-27,20,,Delivered,Card,1527.2,100.54
7002649,403070,6145,3,08-21-2024,15,19.0,delivered,COD,1888.19,20.55
7002650,400434,6122,4,2025-05-03,10,11.0,In Transit,Card,79.92,160.17
7002651,402890,6043,3,2024-07-01,20,3.0,Returned,Card,3308.33,197.95
7002652,403545,6097,2,2024-12-21,30,29.0,Returned,COD ,966.75,36.23
7002653,401989,6072,4,2023-12-25,20,20.0,Returned,COD ,1218.84,56.93
7002654,401616,6006,3,2024-08-05,15,16.0,delivered,COD,,170.84
7002655,400347,6005,1,2023-09-02,10,26.0,Pending,COD ,3200.15,194.58
7002656,403819,6026,4,2025-02-26,30,24.0,delivered,upi,1777.44,72.2
7002657,401164,6140,2,2025-04-14,20,19.0,Pending,Wallet,2114.32,142.04
7002658,400620,6057,4,14-May-2024,15,2.0,Delivered,COD ,277.0,7.36
7002659,402780,6061,2,2023-06-21,15,3.0,Returned,Wallet,3123.57,85.93
7002660,403664,6129,1,2023-09-28,10,5.0,Cancelled,Card,,1.37
7002661,402921,6005,3,24-Dec-2024,10,8.0,In Transit,Card,869.1,114.38
7002662,402194,6003,4,2023-07-10,30,28.0,delivered,COD ,1195.38,65.49
7002663,401529,6031,1,2024-06-06,30,35.0,Pending,COD,3175.16,90.36
7002664,402923,6112,2,2024-01-04,20,25.0,Returned,upi,2503.91,199.64
7002665,403635,6098,1,02-May-2023,10,18.0,Pending,UPI,2618.03,46.73
