inventory_id,store_id,product_id,stock_units,reorder_level,last_restock_date,expiry_date
502233,6047,30903,770.0,12.0,2026-08-18,2026-08-19
502234,6021,31373,9.0,52.61587436332768,2026-08-18,2026-08-19
502235,6147,31387,482.0,100.0,2026-08-18,2026-08-19
502236,6056,30068,233.0,67.0,2026-08-18,2026-08-19
502237,6022,31012,584.0,91.0,2026-08-18,2026-08-19
502238,6100,30640,675.0,72.0,2026-08-18,2026-08-19
502239,6048,31426,478.0,28.0,2026-08-18,2026-08-19
502240,6021,30227,176.0,66.0,2026-08-18,2026-08-19
502241,6005,31047,762.0,90.0,2026-08-18,2026-08-19
502242,6078,31363,426.0,24.0,2026-08-18,2026-08-19
502243,6109,31170,746.0,89.0,2026-08-18,2026-08-19
502244,6101,30563,154.0,8.0,2026-08-18,2026-08-19
502245,6073,31479,739.0,24.0,2026-08-18,2026-08-19
502246,6051,31258,520.0,30.0,2026-08-18,2026-08-19
502247,6095,30523,437.0,34.0,2026-08-18,2026-08-19
502248,6047,31411,387.0,52.61587436332768,2026-08-18,2026-08-19
502249,6093,31264,741.0,6.0,2026-08-18,2026-08-19
502250,6097,30261,715.0,24.0,2026-08-18,2026-08-19
502251,6059,30723,118.0,41.0,2026-08-18,2026-08-19
502252,6061,30863,392.0,14.0,2026-08-18,2026-08-19
502253,6056,30340,324.0,36.0,2026-08-18,2026-08-19
502254,6094,31103,124.0,55.0,2026-08-18,2026-08-19
502255,6123,30546,634.0,100.0,2026-08-18,2026-08-19
502256,6102,30403,292.0,74.0,2026-08-18,2026-08-19
502257,6130,31050,740.0,67.0,2026-08-18,2026-08-19
502258,6029,30566,441.0,80.0,2026-08-18,2026-08-19
502259,6014,30351,489.0,27.0,2026-08-18,2026-08-19
502260,6005,30538,61.0,70.0,2026-08-18,2026-08-19
502261,6049,30671,703.0,36.0,2026-08-18,2026-08-19
502262,6051,30710,378.0,83.0,2026-08-18,2026-08-19
502263,6025,30706,130.0,15.0,2026-08-18,2026-08-19
502264,6099,30942,196.0,38.0,2026-08-18,2026-08-19
502265,6009,30503,378.0,91.0,2026-08-18,2026-08-19
502266,6137,31288,306.0,88.0,2026-08-18,2026-08-19
502267,6095,31197,258.0,5.0,2026-08-18,2026-08-19
502268,6028,30925,450.0,35.0,2026-08-18,2026-08-19
502269,6004,30026,178.0,54.0,2026-08-18,2026-08-19
502270,6030,31176,110.0,75.0,2026-08-18,2026-08-19
502271,6020,30409,170.0,82.0,2026-08-18,2026-08-19
502272,6075,30349,731.0,69.0,2026-08-18,2026-08-19
502273,6029,31250,465.0,94.0,2026-08-18,2026-08-19
502274,6129,30202,186.0,53.0,2026-08-18,2026-08-19
502275,6059,30205,135.0,17.0,2026-08-18,2026-08-19
502276,6133,30121,125.0,47.0,2026-08-18,2026-08-19
502277,6107,30282,452.0,53.0,2026-08-18,2026-08-19
502278,6049,30229,358.0,80.0,2026-08-18,2026-08-19
502279,6047,30755,493.0,45.0,2026-08-18,2026-08-19
502280,6052,31365,681.0,73.0,2026-08-18,2026-08-19
502281,6015,30893,126.0,8.0,2026-08-18,2026-08-19
502282,6044,30646,696.0,20.0,2026-08-18,2026-08-19
502283,6101,30069,345.0,8.0,2026-08-18,2026-08-19
502284,6003,31392,181.0,16.0,2026-08-18,2026-08-19
502285,6120,30439,460.0,92.0,2026-08-18,2026-08-19
502286,6020,30689,689.0,8.0,2026-08-18,2026-08-19
502287,6121,31328,545.0,94.0,2026-08-18,2026-08-19
502288,6054,30377,770.0,39.0,2026-08-18,2026-08-19
502289,6149,30644,562.0,64.0,2026-08-18,2026-08-19
502290,6110,30005,317.0,57.0,2026-08-18,2026-08-19
502291,6054,30178,259.0,71.0,2026-08-18,2026-08-19
502292,6089,31376,0.0,88.0,2026-08-18,2026-08-19
502293,6096,31335,85.0,56.0,2026-08-18,2026-08-19
502294,6042,31074,704.0,92.0,2026-08-18,2026-08-19
502295,6142,30492,514.0,53.0,2026-08-18,2026-08-19
502296,6074,31212,154.0,74.0,2026-08-18,2026-08-19
502297,6143,30691,599.0,83.0,2026-08-18,2026-08-19
502298,6068,31117,223.0,52.61587436332768,2026-08-18,2026-08-19
502299,6047,30003,471.0,21.0,2026-08-18,2026-08-19
502300,6119,30971,719.0,40.0,2026-08-18,2026-08-19
502301,6063,30183,146.0,54.0,2026-08-18,2026-08-19
502302,6093,30742,488.0,56.0,2026-08-18,2026-08-19
502303,6107,30426,581.0,16.0,2026-08-18,2026-08-19
502304,6120,30886,195.0,50.0,2026-08-18,2026-08-19
502305,6040,31435,757.0,31.0,2026-08-18,2026-08-19
502306,6039,30507,231.0,89.0,2026-08-18,2026-08-19
502307,6145,31124,514.0,39.0,2026-08-18,2026-08-19
502308,6130,30843,334.0,94.0,2026-08-18,2026-08-19
502309,6088,30930,597.0,21.0,2026-08-18,2026-08-19
502310,6097,30372,85.0,59.0,2026-08-18,2026-08-19
502311,6068,30429,129.0,62.0,2026-08-18,2026-08-19
502312,6121,30162,230.0,16.0,2026-08-18,2026-08-19
502313,6001,31154,616.0,80.0,2026-08-18,2026-08-19
502314,6149,30513,372.0,99.0,2026-08-18,2026-08-19
502315,6081,30377,773.0,31.0,2026-08-18,2026-08-19
502316,6126,30519,171.0,14.0,2026-08-18,2026-08-19
502317,6116,30277,760.0,27.0,2026-08-18,2026-08-19
502318,6109,31336,360.0,72.0,2026-08-18,2026-08-19
502319,6098,30082,603.0,37.0,2026-08-18,2026-08-19
502320,6046,31125,613.0,88.0,2026-08-18,2026-08-19
502321,6103,30633,547.0,42.0,2026-08-18,2026-08-19
502322,6081,31261,692.0,58.0,2026-08-18,2026-08-19
502323,6145,30035,477.0,70.0,2026-08-18,2026-08-19
502324,6054,30388,94.0,63.0,2026-08-18,2026-08-19
502325,6089,30621,794.0,69.0,2026-08-18,2026-08-19
502326,6066,31395,397.0,41.0,2026-08-18,2026-08-19
502327,6107,30851,154.0,69.0,2026-08-18,2026-08-19
502328,6118,30992,44.0,47.0,2026-08-18,2026-08-19
502329,6138,31071,511.0,32.0,2026-08-18,2026-08-19
502330,6093,30267,521.0,65.0,2026-08-18,2026-08-19
502331,6007,30846,553.0,64.0,2026-08-18,2026-08-19
502332,6029,30185,485.0,13.0,2026-08-18,2026-08-19
502333,6042,30783,252.0,90.0,2026-08-18,2026-08-19
502334,6115,30781,575.0,25.0,2026-08-18,2026-08-19
502335,6147,30960,175.0,75.0,2026-08-18,2026-08-19
502336,6055,31367,202.0,49.0,2026-08-18,2026-08-19
502337,6132,30094,146.0,16.0,2026-08-18,2026-08-19
502338,6047,30525,388.0,6.0,2026-08-18,2026-08-19
502339,6112,30375,24.0,98.0,2026-08-18,2026-08-19
502340,6133,30277,768.0,56.0,2026-08-18,2026-08-19
502341,6013,31471,74.0,58.0,2026-08-18,2026-08-19
502342,6025,30200,535.0,31.0,2026-08-18,2026-08-19
502343,6002,31205,90.0,63.0,2026-08-18,2026-08-19
502344,6034,31251,778.0,82.0,2026-08-18,2026-08-19
502345,6051,30099,672.0,74.0,2026-08-18,2026-08-19
502346,6106,31335,705.0,11.0,2026-08-18,2026-08-19
502347,6086,30702,688.0,94.0,2026-08-18,2026-08-19
502348,6148,30230,148.0,53.0,2026-08-18,2026-08-19
502349,6003,30752,147.0,29.0,2026-08-18,2026-08-19
502350,6048,30855,193.0,48.0,2026-08-18,2026-08-19
502351,6101,30581,609.0,32.0,2026-08-18,2026-08-19
502352,6046,30104,30.0,91.0,2026-08-18,2026-08-19
502353,6032,30443,424.0,12.0,2026-08-18,2026-08-19
502354,6023,31102,606.0,47.0,2026-08-18,2026-08-19
502355,6094,30920,344.0,50.0,2026-08-18,2026-08-19
502356,6018,30626,441.0,52.61587436332768,2026-08-18,2026-08-19
502357,6041,31011,466.0,90.0,2026-08-18,2026-08-19
502358,6079,30027,261.0,37.0,2026-08-18,2026-08-19
502359,6109,30790,0.0,33.0,2026-08-18,2026-08-19
502360,6091,30469,182.0,77.0,2026-08-18,2026-08-19
502361,6024,31220,466.0,52.61587436332768,2026-08-18,2026-08-19
502362,6042,30680,632.0,86.0,2026-08-18,2026-08-19
502363,6020,30377,445.0,45.0,2026-08-18,2026-08-19
502364,6064,31040,418.0,19.0,2026-08-18,2026-08-19
502365,6046,30143,49.0,43.0,2026-08-18,2026-08-19
502366,6028,31044,740.0,52.61587436332768,2026-08-18,2026-08-19
502367,6003,30293,511.0,71.0,2026-08-18,2026-08-19
502368,6143,30117,0.0,98.0,2026-08-18,2026-08-19
502369,6082,30072,201.0,48.0,2026-08-18,2026-08-19
502370,6136,30568,333.0,27.0,2026-08-18,2026-08-19
502371,6062,30806,503.0,61.0,2026-08-18,2026-08-19
502372,6042,31211,550.0,69.0,2026-08-18,2026-08-19
502373,6149,30107,387.0,43.0,2026-08-18,2026-08-19
502374,6121,31050,656.0,23.0,2026-08-18,2026-08-19
502375,6030,30083,379.0,27.0,2026-08-18,2026-08-19
502376,6104,31060,197.0,64.0,2026-08-18,2026-08-19
502377,6131,30773,0.0,35.0,2026-08-18,2026-08-19
502378,6062,31320,443.0,88.0,2026-08-18,2026-08-19
502379,6009,30168,151.0,8.0,2026-08-18,2026-08-19
502380,6065,31491,547.0,32.0,2026-08-18,2026-08-19
502381,6099,30111,308.0,22.0,2026-08-18,2026-08-19
502382,6033,31206,536.0,42.0,2026-08-18,2026-08-19
502383,6108,30069,750.0,27.0,2026-08-18,2026-08-19
502384,6012,31350,24.0,98.0,2026-08-18,2026-08-19
502385,6102,30816,487.0,88.0,2026-08-18,2026-08-19
502386,6112,30780,622.0,64.0,2026-08-18,2026-08-19
502387,6044,31007,153.0,33.0,2026-08-18,2026-08-19
502388,6113,30887,691.0,93.0,2026-08-18,2026-08-19
502389,6031,31122,493.0,96.0,2026-08-18,2026-08-19
502390,6006,30561,81.0,52.61587436332768,2026-08-18,2026-08-19
502391,6008,31251,794.0,19.0,2026-08-18,2026-08-19
502392,6039,30370,480.0,92.0,2026-08-18,2026-08-19
502393,6133,30364,343.0,52.61587436332768,2026-08-18,2026-08-19
502394,6133,30642,656.0,46.0,2026-08-18,2026-08-19
502395,6105,31445,282.0,23.0,2026-08-18,2026-08-19
502396,6013,30348,797.0,52.61587436332768,2026-08-18,2026-08-19
502397,6098,30386,276.0,76.0,2026-08-18,2026-08-19
502398,6118,30197,743.0,30.0,2026-08-18,2026-08-19
502399,6143,30733,553.0,14.0,2026-08-18,2026-08-19
502400,6115,30068,412.0,32.0,2026-08-18,2026-08-19
502401,6048,30986,686.0,40.0,2026-08-18,2026-08-19
502402,6046,30376,672.0,42.0,2026-08-18,2026-08-19
502403,6053,31302,31.0,70.0,2026-08-18,2026-08-19
502404,6123,31343,404.0,39.0,2026-08-18,2026-08-19
502405,6119,31474,741.0,66.0,2026-08-18,2026-08-19
502406,6028,30314,720.0,35.0,2026-08-18,2026-08-19
502407,6144,31029,440.0,45.0,2026-08-18,2026-08-19
502408,6042,30715,9.0,83.0,2026-08-18,2026-08-19
502409,6083,30536,602.0,45.0,2026-08-18,2026-08-19
502410,6112,31355,374.0,24.0,2026-08-18,2026-08-19
502411,6115,30699,206.0,47.0,2026-08-18,2026-08-19
502412,6029,31329,154.0,21.0,2026-08-18,2026-08-19
502413,6135,30379,607.0,39.0,2026-08-18,2026-08-19
502414,6047,30333,10.0,31.0,2026-08-18,2026-08-19
502415,6059,30780,144.0,52.61587436332768,2026-08-18,2026-08-19
502416,6100,30729,99.0,52.61587436332768,2026-08-18,2026-08-19
502417,6041,30258,27.0,90.0,2026-08-18,2026-08-19
502418,6019,30359,4.0,72.0,2026-08-18,2026-08-19
502419,6060,30768,772.0,96.0,2026-08-18,2026-08-19
502420,6078,30727,86.0,92.0,2026-08-18,2026-08-19
502421,6095,30248,205.0,45.0,2026-08-18,2026-08-19
502422,6021,31468,65.0,78.0,2026-08-18,2026-08-19
502423,6061,30658,565.0,49.0,2026-08-18,2026-08-19
502424,6114,30055,470.0,75.0,2026-08-18,2026-08-19
502425,6050,30413,550.0,69.0,2026-08-18,2026-08-19
502426,6146,31303,367.0,35.0,2026-08-18,2026-08-19
502427,6032,30728,728.0,8.0,2026-08-18,2026-08-19
502428,6095,31245,31.0,39.0,2026-08-18,2026-08-19
502429,6023,31215,678.0,47.0,2026-08-18,2026-08-19
502430,6143,31426,333.0,34.0,2026-08-18,2026-08-19
502431,6056,30980,222.0,26.0,2026-08-18,2026-08-19
502432,6053,30428,213.0,79.0,2026-08-18,2026-08-19
502433,6044,30446,89.0,61.0,2026-08-18,2026-08-19
502434,6123,30657,0.0,6.0,2026-08-18,2026-08-19
502435,6077,30442,219.0,57.0,2026-08-18,2026-08-19
502436,6005,31401,326.0,6.0,2026-08-18,2026-08-19
502437,6139,30370,0.0,20.0,2026-08-18,2026-08-19
502438,6031,31308,117.0,94.0,2026-08-18,2026-08-19
502439,6013,31372,403.0,9.0,2026-08-18,2026-08-19
502440,6144,30225,680.0,65.0,2026-08-18,2026-08-19
502441,6039,31070,470.0,31.0,2026-08-18,2026-08-19
502442,6029,30587,62.0,66.0,2026-08-18,2026-08-19
502443,6140,30237,716.0,8.0,2026-08-18,2026-08-19
502444,6067,30826,404.0,91.0,2026-08-18,2026-08-19
502445,6037,30721,315.0,58.0,2026-08-18,2026-08-19
502446,6081,31015,277.0,76.0,2026-08-18,2026-08-19
502447,6012,30315,322.0,67.0,2026-08-18,2026-08-19
502448,6049,31167,135.0,71.0,2026-08-18,2026-08-19
502449,6042,30705,591.0,30.0,2026-08-18,2026-08-19
502450,6053,30643,674.0,49.0,2026-08-18,2026-08-19
502451,6040,31380,28.0,88.0,2026-08-18,2026-08-19
502452,6048,30268,282.0,16.0,2026-08-18,2026-08-19
502453,6081,31467,699.0,44.0,2026-08-18,2026-08-19
502454,6028,30774,445.0,10.0,2026-08-18,2026-08-19
502455,6072,31187,628.0,84.0,2026-08-18,2026-08-19
502456,6081,30439,256.0,87.0,2026-08-18,2026-08-19
502457,6104,30954,76.0,52.0,2026-08-18,2026-08-19
502458,6107,30507,301.0,14.0,2026-08-18,2026-08-19
502459,6097,30227,356.0,8.0,2026-08-18,2026-08-19
502460,6092,30722,470.0,52.61587436332768,2026-08-18,2026-08-19
502461,6054,31076,584.0,97.0,2026-08-18,2026-08-19
502462,6044,31403,307.0,90.0,2026-08-18,2026-08-19
502463,6117,31242,178.0,55.0,2026-08-18,2026-08-19
502464,6114,30602,508.0,52.0,2026-08-18,2026-08-19
502465,6044,31346,654.0,30.0,2026-08-18,2026-08-19
502466,6025,31386,171.0,80.0,2026-08-18,2026-08-19
502467,6017,30612,474.0,11.0,2026-08-18,2026-08-19
502468,6073,31062,460.0,93.0,2026-08-18,2026-08-19
502469,6102,30515,426.0,13.0,2026-08-18,2026-08-19
502470,6075,31370,251.0,24.0,2026-08-18,2026-08-19
502471,6061,30831,195.0,96.0,2026-08-18,2026-08-19
502472,6018,31407,14.0,55.0,2026-08-18,2026-08-19
502473,6070,30724,620.0,14.0,2026-08-18,2026-08-19
502474,6048,30179,622.0,62.0,2026-08-18,2026-08-19
502475,6054,30088,307.0,98.0,2026-08-18,2026-08-19
502476,6105,31247,569.0,89.0,2026-08-18,2026-08-19
502477,6042,31308,620.0,79.0,2026-08-18,2026-08-19
502478,6138,30494,212.0,55.0,2026-08-18,2026-08-19
502479,6007,30876,0.0,82.0,2026-08-18,2026-08-19
502480,6002,30937,38.0,12.0,2026-08-18,2026-08-19
502481,6102,31485,138.0,9.0,2026-08-18,2026-08-19
502482,6008,31300,509.0,88.0,2026-08-18,2026-08-19
502483,6070,31395,54.0,52.61587436332768,2026-08-18,2026-08-19
502484,6114,30020,162.0,14.0,2026-08-18,2026-08-19
502485,6033,30499,352.0,34.0,2026-08-18,2026-08-19
502486,6131,30587,213.0,20.0,2026-08-18,2026-08-19
502487,6053,31465,510.0,32.0,2026-08-18,2026-08-19
502488,6030,30860,0.0,11.0,2026-08-18,2026-08-19
502489,6060,30316,53.0,98.0,2026-08-18,2026-08-19
502490,6069,30347,753.0,27.0,2026-08-18,2026-08-19
502491,6003,30317,631.0,50.0,2026-08-18,2026-08-19
502492,6089,30438,563.0,27.0,2026-08-18,2026-08-19
502493,6133,31441,501.0,27.0,2026-08-18,2026-08-19
502494,6068,30785,160.0,31.0,2026-08-18,2026-08-19
502495,6011,30859,41.0,6.0,2026-08-18,2026-08-19
502496,6019,31091,97.0,60.0,2026-08-18,2026-08-19
502497,6030,30247,722.0,97.0,2026-08-18,2026-08-19
502498,6064,30943,501.0,69.0,2026-08-18,2026-08-19
502499,6128,31181,165.0,60.0,2026-08-18,2026-08-19
502500,6055,30379,33.0,65.0,2026-08-18,2026-08-19
